	sample_id	treatment	ab_count_tmm	ab_name
2925	plate_3_191	UNTREATED	0.0027063335297335	EGFR-p_AF1095
2926	plate_3_191	UNTREATED	0.0050143953729251	IKB-a-p
2927	plate_3_191	UNTREATED	0.0018867575948582	Jak1-p
2928	plate_3_191	UNTREATED	0.0024955695557128	RSK-p
2929	plate_3_191	UNTREATED	0.0031209403194716	Rb-p
2930	plate_3_191	UNTREATED	0.0030638554471476	Fak
2931	plate_3_191	UNTREATED	0.0028914915090882	EGFR-p
2932	plate_3_191	UNTREATED	0.0439892435116306	Frizzled-3
2933	plate_3_191	UNTREATED	0.0032335936110503	CREB-p
2934	plate_3_191	UNTREATED	0.0033674496261696	ERK1-2
2935	plate_3_191	UNTREATED	0.0121562110073458	MAPK-p38-p
2936	plate_3_191	UNTREATED	0.0025147378008621	RSK-p90-p
2937	plate_3_191	UNTREATED	0.0044727744660677	Akt-p_4060
2938	plate_3_191	UNTREATED	0.0144594406338137	BMP2_4
2939	plate_3_191	UNTREATED	0.0122007540481787	cMyc
2940	plate_3_191	UNTREATED	0.0018527544362232	smad1-5-9-p
2941	plate_3_191	UNTREATED	0.0034075171591756	JNK
2942	plate_3_191	UNTREATED	0.0055556749593682	BMPRII
2943	plate_3_191	UNTREATED	0.0056777441492358	IKB-a
2944	plate_3_191	UNTREATED	0.0036153306390456	Akt123-p
2945	plate_3_191	UNTREATED	0.0031056606669717	RelA-p
2946	plate_3_191	UNTREATED	0.0024146568688874	STAT1-p
2947	plate_3_191	UNTREATED	0.0051919088932077	Ribosomal-S6-p
2948	plate_3_191	UNTREATED	0.0026434579656331	smad1-5-p
2949	plate_3_191	UNTREATED	0.0076292329451861	H3-p
2950	plate_3_191	UNTREATED	0.0068183299323106	MKK3-6-p
2951	plate_3_191	UNTREATED	0.0242609064143161	Src
2952	plate_3_191	UNTREATED	0.0054516498479198	cFos-p
2953	plate_3_191	UNTREATED	0.0034088030107764	STAT3-p
2954	plate_3_191	UNTREATED	0.0055203353138217	Cyclin-E
2955	plate_3_191	UNTREATED	0.0039337405292422	CDK4
2956	plate_3_191	UNTREATED	0.0128160563692062	Cyclin-B1
2957	plate_3_191	UNTREATED	0.0029069931376674	IGFBP-3
2958	plate_3_191	UNTREATED	0.001706905563318	RelA
2959	plate_3_191	UNTREATED	0.0036762739734599	smad1
2960	plate_3_191	UNTREATED	0.0040795156795503	GDK3b-p
2961	plate_3_191	UNTREATED	0.0028520190002628	ERK1-2-p
2962	plate_3_191	UNTREATED	0.0064741813788402	MAPK-APK2-p
2963	plate_3_191	UNTREATED	0.0039262497621536	Akt2
2964	plate_3_191	UNTREATED	0.0027805039399254	Src-p
2965	plate_3_191	UNTREATED	0.0317690650813018	JNK-p
2966	plate_3_191	UNTREATED	0.0043544726444628	cJun-p
2967	plate_3_191	UNTREATED	0.0481663494285077	Jak1
3024	plate_6_191	UNTREATED	0.4960044659478624	ITGB1
3025	plate_6_191	UNTREATED	0.002916082664453	MAPK-p38-p2
3026	plate_6_191	UNTREATED	0.0020652398430143	PLC-g2-p
3027	plate_6_191	UNTREATED	0.0020506012579956	STAT5-p
3028	plate_6_191	UNTREATED	0.0092861935274575	LRP6-p
3029	plate_6_191	UNTREATED	0.0048489947283462	H2A-p
3030	plate_6_191	UNTREATED	0.006278359781115	Ephrin-B3
3031	plate_6_191	UNTREATED	0.0010369815251517	PLC-g1-p
3032	plate_6_191	UNTREATED	0.0019134302013908	mTOR-p
3033	plate_6_191	UNTREATED	0.0034294935904951	NFKB-p65-p
3034	plate_6_191	UNTREATED	0.0023427261500649	Fak-p
3035	plate_6_191	UNTREATED	0.0014943395860528	Cdc2
3036	plate_6_191	UNTREATED	0.0211020789331465	STAT1-p_p91
3037	plate_6_191	UNTREATED	0.0027566688295672	EGFR-p_AF1095
3038	plate_6_191	UNTREATED	0.0046133889512806	IKB-a-p
3039	plate_6_191	UNTREATED	0.0019692992048058	Jak1-p
3040	plate_6_191	UNTREATED	0.0023048464721852	RSK-p
3041	plate_6_191	UNTREATED	0.0020772238515246	Rb-p
3042	plate_6_191	UNTREATED	0.0028368652176139	Fak
3043	plate_6_191	UNTREATED	0.0019041360378293	EGFR-p
3044	plate_6_191	UNTREATED	0.0655711603513754	Frizzled-3
3045	plate_6_191	UNTREATED	0.0024229651625636	CREB-p
3046	plate_6_191	UNTREATED	0.0035851358980333	ERK1-2
3047	plate_6_191	UNTREATED	0.0129455514017992	MAPK-p38-p
3048	plate_6_191	UNTREATED	0.002747435871563	RSK-p90-p
3049	plate_6_191	UNTREATED	0.0040101427762617	Akt-p_4060
3050	plate_6_191	UNTREATED	0.0109147072570225	BMP2_4
3051	plate_6_191	UNTREATED	0.0133415275757272	cMyc
3052	plate_6_191	UNTREATED	0.0013518550117693	smad1-5-9-p
3053	plate_6_191	UNTREATED	0.0035107050577649	JNK
3054	plate_6_191	UNTREATED	0.0049436731911419	BMPRII
3055	plate_6_191	UNTREATED	0.0056663254700492	IKB-a
3056	plate_6_191	UNTREATED	0.0037564193044628	Akt123-p
3057	plate_6_191	UNTREATED	0.0022395014674044	RelA-p
3058	plate_6_191	UNTREATED	0.001681600640855	STAT1-p
3059	plate_6_191	UNTREATED	0.007886823749354	Ribosomal-S6-p
3060	plate_6_191	UNTREATED	0.0021845144042404	smad1-5-p
3061	plate_6_191	UNTREATED	0.0086436347062858	H3-p
3062	plate_6_191	UNTREATED	0.0067024022413231	MKK3-6-p
3063	plate_6_191	UNTREATED	0.0218653621412074	Src
3064	plate_6_191	UNTREATED	0.0052790025158138	cFos-p
3065	plate_6_191	UNTREATED	0.0041933918046493	STAT3-p
3066	plate_6_191	UNTREATED	0.0056568161454648	Cyclin-E
3067	plate_6_191	UNTREATED	0.004304817902488	CDK4
3068	plate_6_191	UNTREATED	0.0113854826161159	Cyclin-B1
3069	plate_6_191	UNTREATED	0.0026913255413764	IGFBP-3
3070	plate_6_191	UNTREATED	0.0011222941872547	RelA
3071	plate_6_191	UNTREATED	0.0031476037210221	smad1
3072	plate_6_191	UNTREATED	0.0038118212682187	GDK3b-p
3073	plate_6_191	UNTREATED	0.0035143727823498	ERK1-2-p
3074	plate_6_191	UNTREATED	0.0063401542632149	MAPK-APK2-p
3075	plate_6_191	UNTREATED	0.003655636986288	Akt2
3076	plate_6_191	UNTREATED	0.0023384975466125	Src-p
3077	plate_6_191	UNTREATED	0.0341616599214413	JNK-p
3078	plate_6_191	UNTREATED	0.0036834201346825	cJun-p
3079	plate_6_191	UNTREATED	0.039593225965482	Jak1
3080	plate_1_189	TREATED	0.2342798936380267	ITGB1
3081	plate_1_189	TREATED	0.0029004964777929	MAPK-p38-p2
3082	plate_1_189	TREATED	0.0016354388259827	PLC-g2-p
3083	plate_1_189	TREATED	0.0015808918376032	STAT5-p
3084	plate_1_189	TREATED	0.009734346063355	LRP6-p
3085	plate_1_189	TREATED	0.0028769574387975	H2A-p
3086	plate_1_189	TREATED	0.0040183079766649	Ephrin-B3
3087	plate_1_189	TREATED	0.0006926978838517084	PLC-g1-p
3088	plate_1_189	TREATED	0.0013257520963854	mTOR-p
3089	plate_1_189	TREATED	0.00179948273554	NFKB-p65-p
3090	plate_1_189	TREATED	0.0020542450146889	Fak-p
3091	plate_1_189	TREATED	0.0024428109423476	Cdc2
3092	plate_1_189	TREATED	0.0185838074890983	STAT1-p_p91
3093	plate_1_189	TREATED	0.0041689683430745	EGFR-p_AF1095
3094	plate_1_189	TREATED	0.0108818290672317	IKB-a-p
3095	plate_1_189	TREATED	0.0021236098210319	Jak1-p
3096	plate_1_189	TREATED	0.0024865274313286	RSK-p
3097	plate_1_189	TREATED	0.0075097230522843	Rb-p
3098	plate_1_189	TREATED	0.0044792359028621	Fak
3099	plate_1_189	TREATED	0.0020695685375153	EGFR-p
3100	plate_1_189	TREATED	0.0948838225359073	Frizzled-3
3101	plate_1_189	TREATED	0.0027417425667045	CREB-p
3102	plate_1_189	TREATED	0.0033738518859453	ERK1-2
3103	plate_1_189	TREATED	0.0249630895303995	MAPK-p38-p
3104	plate_1_189	TREATED	0.0028280157950283	RSK-p90-p
3105	plate_1_189	TREATED	0.0026735992617239	Akt-p_4060
3106	plate_1_189	TREATED	0.0139247772041	BMP2_4
3107	plate_1_189	TREATED	0.0120259843713453	cMyc
3108	plate_1_189	TREATED	0.0023772141107309	smad1-5-9-p
3109	plate_1_189	TREATED	0.0046535903403614	JNK
3110	plate_1_189	TREATED	0.0074643964494929	BMPRII
3111	plate_1_189	TREATED	0.0079686470720307	IKB-a
3112	plate_1_189	TREATED	0.0022904766124481	Akt123-p
3113	plate_1_189	TREATED	0.0021530743825934	RelA-p
3114	plate_1_189	TREATED	0.002544059517765	STAT1-p
3115	plate_1_189	TREATED	0.0046044743366107	Ribosomal-S6-p
3116	plate_1_189	TREATED	0.0023301266422755	smad1-5-p
3117	plate_1_189	TREATED	0.0090254344235495	H3-p
3118	plate_1_189	TREATED	0.0050599985353151	MKK3-6-p
3119	plate_1_189	TREATED	0.0189464975254238	Src
3120	plate_1_189	TREATED	0.0039070055811745	cFos-p
3121	plate_1_189	TREATED	0.0023778043347576	STAT3-p
3122	plate_1_189	TREATED	0.0052527234390611	Cyclin-E
3123	plate_1_189	TREATED	0.0050556954566401	CDK4
3124	plate_1_189	TREATED	0.0110009617002738	Cyclin-B1
3125	plate_1_189	TREATED	0.0025829205433517	IGFBP-3
3126	plate_1_189	TREATED	0.0015732503346679	RelA
3127	plate_1_189	TREATED	0.0029589279932066	smad1
3128	plate_1_189	TREATED	0.0039512875468255	GDK3b-p
3129	plate_1_189	TREATED	0.0033666886148647	ERK1-2-p
3130	plate_1_189	TREATED	0.0077899282148199	MAPK-APK2-p
3131	plate_1_189	TREATED	0.003784559107011	Akt2
3132	plate_1_189	TREATED	0.0019336613124623	Src-p
3133	plate_1_189	TREATED	0.0372483707103016	JNK-p
3134	plate_1_189	TREATED	0.0027089782253857	cJun-p
3135	plate_1_189	TREATED	0.0216039716889349	Jak1
3136	plate_3_184	UNTREATED	0.2607559510909129	ITGB1
3137	plate_3_184	UNTREATED	0.003023931491947	MAPK-p38-p2
3138	plate_3_184	UNTREATED	0.0011719000522625	PLC-g2-p
3139	plate_3_184	UNTREATED	0.0013414191358038	STAT5-p
3140	plate_3_184	UNTREATED	0.0113536969634858	LRP6-p
3141	plate_3_184	UNTREATED	0.0054106066608475	H2A-p
3142	plate_3_184	UNTREATED	0.0043172321828203	Ephrin-B3
3143	plate_3_184	UNTREATED	0.0008852953628579895	PLC-g1-p
3144	plate_3_184	UNTREATED	0.0019368321881439	mTOR-p
3145	plate_3_184	UNTREATED	0.0032308185641948	NFKB-p65-p
3146	plate_3_184	UNTREATED	0.0025281313510399	Fak-p
3147	plate_3_184	UNTREATED	0.0018004186881681	Cdc2
3148	plate_3_184	UNTREATED	0.0211696626886793	STAT1-p_p91
3149	plate_3_184	UNTREATED	0.0034742909518405	EGFR-p_AF1095
3150	plate_3_184	UNTREATED	0.0050604672632799	IKB-a-p
3151	plate_3_184	UNTREATED	0.0013957742454343	Jak1-p
3152	plate_3_184	UNTREATED	0.0022994297518564	RSK-p
3153	plate_3_184	UNTREATED	0.0354809152116991	Rb-p
3154	plate_3_184	UNTREATED	0.0034563378895617	Fak
3155	plate_3_184	UNTREATED	0.0015552866176135	EGFR-p
3156	plate_3_184	UNTREATED	0.0485632097841935	Frizzled-3
3157	plate_3_184	UNTREATED	0.0030349503909497	CREB-p
3158	plate_3_184	UNTREATED	0.0032982140937208	ERK1-2
3159	plate_3_184	UNTREATED	0.0151644448917093	MAPK-p38-p
3160	plate_3_184	UNTREATED	0.0039591718153764	RSK-p90-p
3161	plate_3_184	UNTREATED	0.0022753772473459	Akt-p_4060
3162	plate_3_184	UNTREATED	0.0128959900986874	BMP2_4
3163	plate_3_184	UNTREATED	0.013281311819378	cMyc
3164	plate_3_184	UNTREATED	0.0013114698720997	smad1-5-9-p
3165	plate_3_184	UNTREATED	0.0050328113106997	JNK
3166	plate_3_184	UNTREATED	0.0054681380050663	BMPRII
3167	plate_3_184	UNTREATED	0.0061804407921713	IKB-a
3168	plate_3_184	UNTREATED	0.0036773733145967	Akt123-p
3169	plate_3_184	UNTREATED	0.0021442114695001	RelA-p
3170	plate_3_184	UNTREATED	0.0018941489755213	STAT1-p
3171	plate_3_184	UNTREATED	0.0040792687149161	Ribosomal-S6-p
3172	plate_3_184	UNTREATED	0.0015938088628498	smad1-5-p
3173	plate_3_184	UNTREATED	0.0091414075860898	H3-p
3174	plate_3_184	UNTREATED	0.0049055034247983	MKK3-6-p
3175	plate_3_184	UNTREATED	0.0211234151178704	Src
3176	plate_3_184	UNTREATED	0.0033461935752062	cFos-p
3177	plate_3_184	UNTREATED	0.0031248088607832	STAT3-p
3178	plate_3_184	UNTREATED	0.005043769621081	Cyclin-E
3179	plate_3_184	UNTREATED	0.0038377430384766	CDK4
3180	plate_3_184	UNTREATED	0.0111149103895519	Cyclin-B1
3181	plate_3_184	UNTREATED	0.0022464591631165	IGFBP-3
3182	plate_3_184	UNTREATED	0.0016318856902371	RelA
3183	plate_3_184	UNTREATED	0.0026286681706122	smad1
3184	plate_3_184	UNTREATED	0.0030823838709897	GDK3b-p
3185	plate_3_184	UNTREATED	0.0028033009691902	ERK1-2-p
3186	plate_3_184	UNTREATED	0.0050328855642402	MAPK-APK2-p
3187	plate_3_184	UNTREATED	0.0030557630556193	Akt2
3188	plate_3_184	UNTREATED	0.0018944201747096	Src-p
3189	plate_3_184	UNTREATED	0.0251046762479088	JNK-p
3190	plate_3_184	UNTREATED	0.0031255465882967	cJun-p
3191	plate_3_184	UNTREATED	0.0462132147550288	Jak1
3192	plate_2_170	UNTREATED	0.4971603989500893	ITGB1
3193	plate_2_170	UNTREATED	0.0029053610790046	MAPK-p38-p2
3194	plate_2_170	UNTREATED	0.0018622815529703	PLC-g2-p
3195	plate_2_170	UNTREATED	0.001721574781903	STAT5-p
3196	plate_2_170	UNTREATED	0.0122151992835	LRP6-p
3197	plate_2_170	UNTREATED	0.0043071696808878	H2A-p
3198	plate_2_170	UNTREATED	0.0045608149949089	Ephrin-B3
3199	plate_2_170	UNTREATED	0.0009762259277710198	PLC-g1-p
3200	plate_2_170	UNTREATED	0.0022214298458421	mTOR-p
3201	plate_2_170	UNTREATED	0.0032357983025021	NFKB-p65-p
3202	plate_2_170	UNTREATED	0.0028970633646077	Fak-p
3203	plate_2_170	UNTREATED	0.0020596764483598	Cdc2
3204	plate_2_170	UNTREATED	0.0202188676700159	STAT1-p_p91
3205	plate_2_170	UNTREATED	0.0040582371002248	EGFR-p_AF1095
3206	plate_2_170	UNTREATED	0.0053155794416152	IKB-a-p
3207	plate_2_170	UNTREATED	0.0022054049543045	Jak1-p
3208	plate_2_170	UNTREATED	0.0033640057992877	RSK-p
3209	plate_2_170	UNTREATED	0.0052956810908761	Rb-p
3210	plate_2_170	UNTREATED	0.0026998528546836	Fak
3211	plate_2_170	UNTREATED	0.0021325148751704	EGFR-p
3212	plate_2_170	UNTREATED	0.0688681717548457	Frizzled-3
3213	plate_2_170	UNTREATED	0.002843814443193	CREB-p
3214	plate_2_170	UNTREATED	0.0033703164189515	ERK1-2
3215	plate_2_170	UNTREATED	0.0215302570643084	MAPK-p38-p
3216	plate_2_170	UNTREATED	0.002996698252483	RSK-p90-p
3217	plate_2_170	UNTREATED	0.0047559762145733	Akt-p_4060
3218	plate_2_170	UNTREATED	0.0113190928001552	BMP2_4
3219	plate_2_170	UNTREATED	0.014050589425436	cMyc
3220	plate_2_170	UNTREATED	0.0010768205565468	smad1-5-9-p
3221	plate_2_170	UNTREATED	0.0046891758533202	JNK
3222	plate_2_170	UNTREATED	0.0050461368657182	BMPRII
3223	plate_2_170	UNTREATED	0.0068083918857085	IKB-a
3224	plate_2_170	UNTREATED	0.003956246234215	Akt123-p
3225	plate_2_170	UNTREATED	0.0025037703089859	RelA-p
3226	plate_2_170	UNTREATED	0.0026291240015827	STAT1-p
3227	plate_2_170	UNTREATED	0.0041107340763364	Ribosomal-S6-p
3228	plate_2_170	UNTREATED	0.0026134619685059	smad1-5-p
3229	plate_2_170	UNTREATED	0.0074858981517869	H3-p
3230	plate_2_170	UNTREATED	0.0070977569162717	MKK3-6-p
3231	plate_2_170	UNTREATED	0.0192351826078977	Src
3232	plate_2_170	UNTREATED	0.0036515919394081	cFos-p
3233	plate_2_170	UNTREATED	0.0036615201007777	STAT3-p
3234	plate_2_170	UNTREATED	0.0069507000571259	Cyclin-E
3235	plate_2_170	UNTREATED	0.0047133591719039	CDK4
3236	plate_2_170	UNTREATED	0.009807961928685	Cyclin-B1
3237	plate_2_170	UNTREATED	0.0028401303575888	IGFBP-3
3238	plate_2_170	UNTREATED	0.0010286278282208	RelA
3239	plate_2_170	UNTREATED	0.0043537426105187	smad1
3240	plate_2_170	UNTREATED	0.0054053726799661	GDK3b-p
3241	plate_2_170	UNTREATED	0.0027630240410291	ERK1-2-p
3242	plate_2_170	UNTREATED	0.0055103961229409	MAPK-APK2-p
3243	plate_2_170	UNTREATED	0.0030567286310739	Akt2
3244	plate_2_170	UNTREATED	0.002015397470244	Src-p
3245	plate_2_170	UNTREATED	0.0205672438331028	JNK-p
3246	plate_2_170	UNTREATED	0.0033060823439086	cJun-p
3247	plate_2_170	UNTREATED	0.0548944532216537	Jak1
3248	plate_1_179	UNTREATED	0.4002654056702036	ITGB1
3249	plate_1_179	UNTREATED	0.0030831630528362	MAPK-p38-p2
3250	plate_1_179	UNTREATED	0.001466682854037	PLC-g2-p
3251	plate_1_179	UNTREATED	0.0017934621428861	STAT5-p
3252	plate_1_179	UNTREATED	0.0114355217758779	LRP6-p
3253	plate_1_179	UNTREATED	0.0036578190261719	H2A-p
3254	plate_1_179	UNTREATED	0.0048537651764053	Ephrin-B3
3255	plate_1_179	UNTREATED	0.001214204838651	PLC-g1-p
3256	plate_1_179	UNTREATED	0.0020308390445217	mTOR-p
3257	plate_1_179	UNTREATED	0.0031111188423808	NFKB-p65-p
3258	plate_1_179	UNTREATED	0.0027872939869405	Fak-p
3259	plate_1_179	UNTREATED	0.0020422918049482	Cdc2
3260	plate_1_179	UNTREATED	0.0224263792335583	STAT1-p_p91
3261	plate_1_179	UNTREATED	0.0028304429605258	EGFR-p_AF1095
3262	plate_1_179	UNTREATED	0.0054157645710387	IKB-a-p
3263	plate_1_179	UNTREATED	0.0016867745131436	Jak1-p
3264	plate_1_179	UNTREATED	0.0021824895076997	RSK-p
3265	plate_1_179	UNTREATED	0.0042080289651023	Rb-p
3266	plate_1_179	UNTREATED	0.0029840642632612	Fak
3267	plate_1_179	UNTREATED	0.001942212740443	EGFR-p
3268	plate_1_179	UNTREATED	0.0404247313231555	Frizzled-3
3269	plate_1_179	UNTREATED	0.003098063839581	CREB-p
3270	plate_1_179	UNTREATED	0.0035232871539916	ERK1-2
3271	plate_1_179	UNTREATED	0.0136537474121074	MAPK-p38-p
3272	plate_1_179	UNTREATED	0.004091711443018	RSK-p90-p
3273	plate_1_179	UNTREATED	0.0038357296915584	Akt-p_4060
3274	plate_1_179	UNTREATED	0.0134925145256822	BMP2_4
3275	plate_1_179	UNTREATED	0.009708582455882	cMyc
3276	plate_1_179	UNTREATED	0.0014935607646822	smad1-5-9-p
3277	plate_1_179	UNTREATED	0.0031932211568877	JNK
3278	plate_1_179	UNTREATED	0.0045806449580624	BMPRII
3279	plate_1_179	UNTREATED	0.0058521467129109	IKB-a
3280	plate_1_179	UNTREATED	0.0033236226613116	Akt123-p
3281	plate_1_179	UNTREATED	0.0025543086855979	RelA-p
3282	plate_1_179	UNTREATED	0.0024697856186971	STAT1-p
3283	plate_1_179	UNTREATED	0.0053909627896692	Ribosomal-S6-p
3284	plate_1_179	UNTREATED	0.0021032622027094	smad1-5-p
3285	plate_1_179	UNTREATED	0.0081131353741657	H3-p
3286	plate_1_179	UNTREATED	0.0058279648332309	MKK3-6-p
3287	plate_1_179	UNTREATED	0.0186764375607824	Src
3288	plate_1_179	UNTREATED	0.0046434395649521	cFos-p
3289	plate_1_179	UNTREATED	0.0037046924547523	STAT3-p
3290	plate_1_179	UNTREATED	0.0048012938488556	Cyclin-E
3291	plate_1_179	UNTREATED	0.0037961574205499	CDK4
3292	plate_1_179	UNTREATED	0.0112634456569176	Cyclin-B1
3293	plate_1_179	UNTREATED	0.0028950569258971	IGFBP-3
3294	plate_1_179	UNTREATED	0.0019059080132487	RelA
3295	plate_1_179	UNTREATED	0.0038412973639677	smad1
3296	plate_1_179	UNTREATED	0.0039527308522271	GDK3b-p
3297	plate_1_179	UNTREATED	0.0028006836475085	ERK1-2-p
3298	plate_1_179	UNTREATED	0.007152006072091	MAPK-APK2-p
3299	plate_1_179	UNTREATED	0.0037860024124126	Akt2
3300	plate_1_179	UNTREATED	0.0027205203225149	Src-p
3301	plate_1_179	UNTREATED	0.0214648952483038	JNK-p
3302	plate_1_179	UNTREATED	0.0039272179819479	cJun-p
3303	plate_1_179	UNTREATED	0.0396122549046893	Jak1
3360	plate_5_153	UNTREATED	0.3929332791615277	ITGB1
3361	plate_5_153	UNTREATED	0.0036646289438497	MAPK-p38-p2
3362	plate_5_153	UNTREATED	0.0017769468342265	PLC-g2-p
3363	plate_5_153	UNTREATED	0.0014699714468107	STAT5-p
3364	plate_5_153	UNTREATED	0.0118824494884667	LRP6-p
3365	plate_5_153	UNTREATED	0.0034955839364833	H2A-p
3366	plate_5_153	UNTREATED	0.0034096599449519	Ephrin-B3
3367	plate_5_153	UNTREATED	0.0010271375911322	PLC-g1-p
3368	plate_5_153	UNTREATED	0.0027583185544096	mTOR-p
3369	plate_5_153	UNTREATED	0.0026377348576812	NFKB-p65-p
3370	plate_5_153	UNTREATED	0.0026286795857079	Fak-p
3371	plate_5_153	UNTREATED	0.0015415354253027	Cdc2
3372	plate_5_153	UNTREATED	0.0275106048438952	STAT1-p_p91
3373	plate_5_153	UNTREATED	0.0035336646957581	EGFR-p_AF1095
3374	plate_5_153	UNTREATED	0.0067330662966805	IKB-a-p
3375	plate_5_153	UNTREATED	0.0017338306682832	Jak1-p
3376	plate_5_153	UNTREATED	0.0020718967588409	RSK-p
3377	plate_5_153	UNTREATED	0.0022756240338463	Rb-p
3378	plate_5_153	UNTREATED	0.0038556394539159	Fak
3379	plate_5_153	UNTREATED	0.0025337600026406	EGFR-p
3380	plate_5_153	UNTREATED	0.0555967806046086	Frizzled-3
3381	plate_5_153	UNTREATED	0.0031992619744039	CREB-p
3382	plate_5_153	UNTREATED	0.0039235108038465	ERK1-2
3383	plate_5_153	UNTREATED	0.0164543801956734	MAPK-p38-p
3384	plate_5_153	UNTREATED	0.003872615057763	RSK-p90-p
3385	plate_5_153	UNTREATED	0.0035615787308208	Akt-p_4060
3386	plate_5_153	UNTREATED	0.0134421665705099	BMP2_4
3387	plate_5_153	UNTREATED	0.0155048372500134	cMyc
3388	plate_5_153	UNTREATED	0.002007518953521	smad1-5-9-p
3389	plate_5_153	UNTREATED	0.0040205840869889	JNK
3390	plate_5_153	UNTREATED	0.0058001950520551	BMPRII
3391	plate_5_153	UNTREATED	0.007421001397938	IKB-a
3392	plate_5_153	UNTREATED	0.0027931539947845	Akt123-p
3393	plate_5_153	UNTREATED	0.0028451692100297	RelA-p
3394	plate_5_153	UNTREATED	0.0026590610748696	STAT1-p
3395	plate_5_153	UNTREATED	0.005324593374302	Ribosomal-S6-p
3396	plate_5_153	UNTREATED	0.0020861303081166	smad1-5-p
3397	plate_5_153	UNTREATED	0.0085918612573638	H3-p
3398	plate_5_153	UNTREATED	0.0061291596411979	MKK3-6-p
3399	plate_5_153	UNTREATED	0.0171023198257504	Src
3400	plate_5_153	UNTREATED	0.0047375464024119	cFos-p
3401	plate_5_153	UNTREATED	0.0034883389637608	STAT3-p
3402	plate_5_153	UNTREATED	0.0046381274280379	Cyclin-E
3403	plate_5_153	UNTREATED	0.0048332134771375	CDK4
3404	plate_5_153	UNTREATED	0.0122226264572193	Cyclin-B1
3405	plate_5_153	UNTREATED	0.0025969257833617	IGFBP-3
3406	plate_5_153	UNTREATED	0.0016628742311448	RelA
3407	plate_5_153	UNTREATED	0.0036124009170899	smad1
3408	plate_5_153	UNTREATED	0.003809955662491	GDK3b-p
3409	plate_5_153	UNTREATED	0.0031106540539323	ERK1-2-p
3410	plate_5_153	UNTREATED	0.0065768911015244	MAPK-APK2-p
3411	plate_5_153	UNTREATED	0.003600129712636	Akt2
3412	plate_5_153	UNTREATED	0.0023140102693539	Src-p
3413	plate_5_153	UNTREATED	0.0203984159000445	JNK-p
3414	plate_5_153	UNTREATED	0.0036377745606839	cJun-p
3415	plate_5_153	UNTREATED	0.0457490950215508	Jak1
3472	plate_1_175	TREATED	0.294254361732692	ITGB1
3473	plate_1_175	TREATED	0.002152244586485	MAPK-p38-p2
3474	plate_1_175	TREATED	0.0016681934267905	PLC-g2-p
3475	plate_1_175	TREATED	0.0021816589936522	STAT5-p
3476	plate_1_175	TREATED	0.0130468632156841	LRP6-p
3477	plate_1_175	TREATED	0.0061728359176442	H2A-p
3478	plate_1_175	TREATED	0.0038835758213854	Ephrin-B3
3479	plate_1_175	TREATED	0.001607649551115	PLC-g1-p
3480	plate_1_175	TREATED	0.0025072843876551	mTOR-p
3481	plate_1_175	TREATED	0.0023313773426274	NFKB-p65-p
3482	plate_1_175	TREATED	0.0029568806774024	Fak-p
3483	plate_1_175	TREATED	0.0027004819945138	Cdc2
3484	plate_1_175	TREATED	0.0174615804509095	STAT1-p_p91
3485	plate_1_175	TREATED	0.004546128774054	EGFR-p_AF1095
3486	plate_1_175	TREATED	0.005700099626331	IKB-a-p
3487	plate_1_175	TREATED	0.0012354730400163	Jak1-p
3488	plate_1_175	TREATED	0.002503559594877	RSK-p
3489	plate_1_175	TREATED	0.0082920823560527	Rb-p
3490	plate_1_175	TREATED	0.0035983485626955	Fak
3491	plate_1_175	TREATED	0.0020126185030375	EGFR-p
3492	plate_1_175	TREATED	0.0956428050279163	Frizzled-3
3493	plate_1_175	TREATED	0.002043234354389	CREB-p
3494	plate_1_175	TREATED	0.003418529001237	ERK1-2
3495	plate_1_175	TREATED	0.0253880692754056	MAPK-p38-p
3496	plate_1_175	TREATED	0.0039491916191106	RSK-p90-p
3497	plate_1_175	TREATED	0.0037288723941246	Akt-p_4060
3498	plate_1_175	TREATED	0.0151753113004224	BMP2_4
3499	plate_1_175	TREATED	0.0128747260275886	cMyc
3500	plate_1_175	TREATED	0.0016047237003893	smad1-5-9-p
3501	plate_1_175	TREATED	0.0045575525004499	JNK
3502	plate_1_175	TREATED	0.0057536320890773	BMPRII
3503	plate_1_175	TREATED	0.0073059064031668	IKB-a
3504	plate_1_175	TREATED	0.0029813849792123	Akt123-p
3505	plate_1_175	TREATED	0.0024315775210836	RelA-p
3506	plate_1_175	TREATED	0.001680161255783	STAT1-p
3507	plate_1_175	TREATED	0.004943377027652	Ribosomal-S6-p
3508	plate_1_175	TREATED	0.0025877976944418	smad1-5-p
3509	plate_1_175	TREATED	0.0091012060086578	H3-p
3510	plate_1_175	TREATED	0.0037590630359595	MKK3-6-p
3511	plate_1_175	TREATED	0.0219512926272557	Src
3512	plate_1_175	TREATED	0.0045311811907617	cFos-p
3513	plate_1_175	TREATED	0.0034811179297959	STAT3-p
3514	plate_1_175	TREATED	0.0083356079810332	Cyclin-E
3515	plate_1_175	TREATED	0.0080952126096094	CDK4
3516	plate_1_175	TREATED	0.0136464155148064	Cyclin-B1
3517	plate_1_175	TREATED	0.0013997281210909	IGFBP-3
3518	plate_1_175	TREATED	0.0014920617811566	RelA
3519	plate_1_175	TREATED	0.0014228567443636	smad1
3520	plate_1_175	TREATED	0.0036367095455452	GDK3b-p
